"","player_name","season","team","games","total_targets","total_receptions","total_receiving_yards","total_receiving_tds","catch_rate","receiving_yards_per_game","targets_per_game","total_receiving_epa","rec_epa_per_target","yards_per_target","yards_per_reception","total_air_yards","total_yac","avg_separation","avg_racr","avg_wopr","total_explosive_catches","explosive_rate","total_fantasy_points","fantasy_points_per_game"
"1","A.Barner",2024,"SEA",14,38,30,245,4,78.9473684210526,17.5,2.71428571428571,11.0866415139171,0.291753724050451,6.44736842105263,8.16666666666667,136,164,4.09842238430921,2.40282895767002,0.165533495545863,4,13.3333333333333,78.5,5.60714285714286
"2","A.Firkser",2022,"ATL",8,13,9,100,0,69.2307692307692,12.5,1.625,2.51375165889613,0.193365512222779,7.69230769230769,11.1111111111111,108,20,NA,0.984058156755525,0.130654445972921,2,22.2222222222222,19,2.375
"3","A.Firkser",2023,"DET",1,1,1,8,0,100,8,1,1.17163440826698,1.17163440826698,8,8,4,4,NA,2,0.0450471698113208,0,0,1.8,1.8
"4","A.Hooper",2022,"TEN",17,60,41,444,2,68.3333333333333,26.1176470588235,3.52941176470588,26.1507010481437,0.435845017469061,7.4,10.8292682926829,480,130,2.34917590768976,1.26043146738451,0.315163285846469,10,24.390243902439,97.4,5.72941176470588
"5","A.Hooper",2023,"LV",16,31,25,234,0,80.6451612903226,14.625,1.9375,11.3596193930716,0.366439335260375,7.54838709677419,9.36,130,142,3.89500255517779,2.34096308479532,0.128730438622313,4,16,48.4,3.025
"6","A.Hooper",2024,"NE",17,59,45,476,3,76.271186440678,28,3.47058823529412,12.7047326869698,0.215334452321522,8.06779661016949,10.5777777777778,386,225,3.18440700483721,1.58908280892626,0.258360986591954,9,20,108.6,6.38823529411765
"7","A.Ogletree",2023,"IND",10,21,9,147,2,42.8571428571429,14.7,2.1,9.11115194103331,0.433864378144443,7,16.3333333333333,209,30,NA,0.608842838842839,0.162244390440438,3,33.3333333333333,35.7,3.57
"8","A.Ogletree",2024,"IND",11,14,9,109,1,64.2857142857143,9.90909090909091,1.27272727272727,1.29176330126938,0.0922688072335274,7.78571428571429,12.1111111111111,150,50,NA,0.86509324009324,0.110480782675117,3,33.3333333333333,25.9,2.35454545454545
"9","A.Okwuegbunam",2022,"DEN",6,18,10,95,1,55.5555555555556,15.8333333333333,3,-2.28685099752309,-0.127047277640172,5.27777777777778,9.5,99,59,3.15775009971809,1.19528875379939,0.185802842457748,2,20,25.5,4.25
"10","A.Okwuegbunam",2023,"PHI",1,1,0,0,0,0,0,1,-0.425066940486431,-0.425066940486431,0,NA,10,0,NA,0,0.0591256569517439,0,NA,0,0
"11","A.Rogers",2022,"WAS",5,6,5,64,0,83.3333333333333,12.8,1.2,3.62085561174899,0.603475935291499,10.6666666666667,12.8,13,57,NA,1.64444444444444,0.110671750870488,2,40,14,2.8
"12","A.Trautman",2022,"NO",12,22,18,207,1,81.8181818181818,17.25,1.83333333333333,8.53289979166584,0.387859081439356,9.40909090909091,11.5,118,123,NA,2.47876984126984,0.131776776049116,4,22.2222222222222,44.7,3.725
"13","A.Trautman",2023,"DEN",16,35,22,204,3,62.8571428571429,12.75,2.1875,-1.09609563059367,-0.0313170180169621,5.82857142857143,9.27272727272727,226,98,4.41121726238215,0.824527872604982,0.178095881492497,5,22.7272727272727,60.4,3.775
"14","A.Trautman",2024,"DEN",14,23,14,190,2,60.8695652173913,13.5714285714286,1.64285714285714,5.49940689236973,0.239104647494336,8.26086956521739,13.5714285714286,127,98,NA,2.09783702725609,0.102617930085192,3,21.4285714285714,45,3.21428571428571
"15","B.Bates",2024,"CLE",1,1,0,0,0,0,0,1,-0.801100357901305,-0.801100357901305,0,NA,-2,0,NA,0,0.0398989898989899,0,NA,0,0
"16","B.Bell",2022,"KC",3,4,3,24,1,75,8,1.33333333333333,0.968043552886229,0.242010888221557,6,8,25,8,NA,0.574786324786325,0.0869403856480961,0,0,11.4,3.8
"17","B.Bell",2023,"KC",6,9,5,26,1,55.5555555555556,4.33333333333333,1.5,-12.218715450319,-1.35763505003544,2.88888888888889,5.2,30,19,NA,0.389957264957265,0.0780156822766144,0,0,11.6,1.93333333333333
"18","B.Bowers",2024,"LV",17,153,112,1194,5,73.202614379085,70.2352941176471,9,27.1055814055351,0.177160662781275,7.80392156862745,10.6607142857143,923,596,3.3045448758506,1.38388843004207,0.545345290139473,16,14.2857142857143,262.7,15.4529411764706
"19","B.Cupp",2024,"KC",1,1,0,0,0,0,0,1,-0.678179833921604,-0.678179833921604,0,NA,0,0,NA,NA,0.0416666666666667,0,NA,0,0
"20","B.Ellefson",2022,"MIN",2,3,3,26,0,100,13,1.5,0.745387402595952,0.248462467531984,8.66666666666667,8.66666666666667,15,11,NA,1.85714285714286,0.0826502097644441,1,33.3333333333333,5.6,2.8
"21","B.Hopkins",2022,"LA",7,11,7,109,0,63.6363636363636,15.5714285714286,1.57142857142857,0.946936732935187,0.0860851575395625,9.90909090909091,15.5714285714286,113,33,NA,0.778811126653844,0.166287076558184,2,28.5714285714286,17.9,2.55714285714286
"22","B.Hopkins",2023,"LA",4,7,5,78,0,71.4285714285714,19.5,1.75,3.05575129084173,0.436535898691675,11.1428571428571,15.6,66,32,NA,3.19897084048027,0.158903951801382,2,40,12.8,3.2
"23","B.Jordan",2022,"HOU",9,28,14,128,0,50,14.2222222222222,3.11111111111111,-13.6912652464542,-0.488973758801934,4.57142857142857,9.14285714285714,205,78,4.65485298348697,1.26551827801828,0.201139478434094,3,21.4285714285714,26.8,2.97777777777778
"24","B.Jordan",2023,"HOU",11,23,18,295,3,78.2608695652174,26.8181818181818,2.09090909090909,22.5885798480595,0.982112167306933,12.8260869565217,16.3888888888889,121,196,5.02120612369844,4.29636657277866,0.125562318897795,5,27.7777777777778,65.5,5.95454545454545
"25","B.Jordan",2024,"HOU",2,3,2,7,0,66.6666666666667,3.5,1.5,1.45120431156829,0.483734770522763,2.33333333333333,3.5,1,3,NA,0.666666666666667,0.0716931071003045,0,0,2.7,1.35
"26","B.Sims",2023,"GB",7,7,5,25,1,71.4285714285714,3.57142857142857,1,1.70607967901742,0.24372566843106,3.57142857142857,5,32,20,NA,0.857142857142857,0.0596983051926125,0,0,13.5,1.92857142857143
"27","B.Sims",2024,"GB",4,5,4,42,0,80,10.5,1.25,2.15426767402096,0.430853534804191,8.4,10.5,40,16,NA,1.16304347826087,0.101214465821673,1,25,8.2,2.05
"28","B.Sinnott",2024,"WAS",5,6,6,51,1,100,10.2,1.2,5.43370228557615,0.905617047596024,8.5,8.5,25,26,NA,1.65416666666667,0.0801373933966345,1,16.6666666666667,17.1,3.42
"29","B.Spann-Ford",2024,"DAL",6,14,9,88,0,64.2857142857143,14.6666666666667,2.33333333333333,1.33205619949149,0.0951468713922493,6.28571428571429,9.77777777777778,82,53,5.60022584840881,1.01262626262626,0.120442911349497,3,33.3333333333333,17.8,2.96666666666667
"30","B.Strange",2023,"JAX",5,9,5,35,1,55.5555555555556,7,1.8,-0.461921395751558,-0.0513245995279508,3.88888888888889,7,68,28,NA,0.913636363636364,0.132253468031681,1,20,14.5,2.9
"31","B.Strange",2024,"JAX",14,53,40,411,2,75.4716981132076,29.3571428571429,3.78571428571429,18.9472138588974,0.357494601111271,7.75471698113208,10.275,341,183,2.97860032149508,1.20599654078851,0.23250544446145,8,20,91.1,6.50714285714286
"32","B.Whiteheart",2024,"CLE",7,9,6,51,1,66.6666666666667,7.28571428571429,1.28571428571429,-3.7565755097894,-0.417397278865489,5.66666666666667,8.5,81,10,NA,0.73015873015873,0.087351975203905,1,16.6666666666667,17.1,2.44285714285714
"33","B.Willis",2024,"SF",1,2,0,0,0,0,0,2,-1.44614098226884,-0.723070491134422,0,NA,11,0,NA,0,0.0944136460554371,0,NA,0,0
"34","B.Wright",2022,"DET",13,24,18,216,4,75,16.6153846153846,1.84615384615385,16.8101057099702,0.70042107124876,9,12,72,165,NA,2.97168803418803,0.109372849796168,5,27.7777777777778,63.6,4.89230769230769
"35","B.Wright",2023,"DET",9,15,14,120,1,93.3333333333333,13.3333333333333,1.66666666666667,7.28161519381683,0.485441012921122,8,8.57142857142857,42,76,NA,3.02861952861953,0.0927622323556147,2,14.2857142857143,32,3.55555555555556
"36","B.Wright",2024,"DET",10,16,13,100,2,81.25,10,1.6,3.07957599830115,0.192473499893822,6.25,7.69230769230769,81,75,4.6559799751505,1.32410256410256,0.128519619458515,2,15.3846153846154,35,3.5
"37","C.Brate",2022,"TB",10,41,21,182,1,51.219512195122,18.2,4.1,-11.176392037111,-0.272594927734414,4.4390243902439,8.66666666666667,287,66,3.56991017080431,0.525655415893316,0.214608416786066,3,14.2857142857143,45.2,4.52
"38","C.Fotheringham",2023,"LV",1,1,1,6,0,100,6,1,0.212422261014581,0.212422261014581,6,6,1,5,NA,6,0.0835225318197454,0,0,1.6,1.6
"39","C.Grandy",2024,"CIN",4,5,5,28,0,100,7,1.25,2.77874316496309,0.555748632992618,5.6,5.6,12,16,NA,2.83333333333333,0.0535640080456036,0,0,7.8,1.95
"40","C.Heyward",2022,"PIT",8,17,12,151,1,70.5882352941177,18.875,2.125,4.05112559403642,0.238301505531554,8.88235294117647,12.5833333333333,92,62,NA,1.44639439507861,0.133264431775898,2,16.6666666666667,35.8,4.475
"41","C.Heyward",2023,"PIT",12,35,24,172,0,68.5714285714286,14.3333333333333,2.91666666666667,-4.09778754195238,-0.117079644055782,4.91428571428571,7.16666666666667,180,94,2.60365331980635,1.25722222222222,0.187980832160133,4,16.6666666666667,41.2,3.43333333333333
"42","C.Heyward",2024,"PIT",5,8,6,40,1,75,8,1.6,0.155025396263227,0.0193781745329034,5,6.66666666666667,67,7,NA,1.08846153846154,0.124744447447751,1,16.6666666666667,16,3.2
"43","C.Kmet",2022,"CHI",17,69,50,544,7,72.463768115942,32,4.05882352941176,12.1786443009717,0.176502091318431,7.88405797101449,10.88,463,286,4.67200839950309,1.11934989210063,0.386213182587904,12,24,147.3,8.66470588235294
"44","C.Kmet",2023,"CHI",15,90,73,719,6,81.1111111111111,47.9333333333333,6,32.5224477836288,0.361360530929209,7.98888888888889,9.84931506849315,557,290,4.08062461582616,1.56994947226118,0.446523762532231,14,19.1780821917808,181.1,12.0733333333333
"45","C.Kmet",2024,"CHI",14,55,47,474,4,85.4545454545455,33.8571428571429,3.92857142857143,27.9099520664242,0.507453673934985,8.61818181818182,10.0851063829787,393,181,4.65830871197877,1.2871591083938,0.255099899412446,8,17.0212765957447,120.4,8.6
"46","C.Kolar",2022,"BAL",1,6,4,49,0,66.6666666666667,49,6,2.57182008448145,0.428636680746908,8.16666666666667,12.25,49,20,2.1473312846107,1,0.312566516577978,1,25,8.9,8.9
"47","C.Kolar",2023,"BAL",7,10,8,91,1,80,13,1.42857142857143,7.56723188512842,0.756723188512842,9.1,11.375,92,17,NA,1.13232600732601,0.141948096682157,1,12.5,23.1,3.3
"48","C.Kolar",2024,"BAL",7,11,9,131,1,81.8181818181818,18.7142857142857,1.57142857142857,8.18753102075425,0.74432100188675,11.9090909090909,14.5555555555556,66,76,NA,5.6961038961039,0.105692638760545,2,22.2222222222222,28.3,4.04285714285714
"49","C.Manhertz",2022,"JAX",6,8,6,42,0,75,7,1.33333333333333,-0.692976174643263,-0.0866220218304079,5.25,7,21,35,NA,4.0625,0.0697492937637476,1,16.6666666666667,10.2,1.7
"50","C.Manhertz",2023,"DEN",4,4,2,16,0,50,4,1,0.0510975641082041,0.012774391027051,4,8,12,10,NA,1.33333333333333,0.0596172032757976,0,0,3.6,0.9
"51","C.Manhertz",2024,"NYG",4,4,3,30,1,75,7.5,1,2.54974747763481,0.637436869408702,7.5,10,15,19,NA,2.67857142857143,0.0690161144805371,0,0,12,3
"52","C.Myarick",2022,"NYG",7,8,7,65,1,87.5,9.28571428571429,1.14285714285714,7.24267490941565,0.905334363676957,8.125,9.28571428571429,23,38,NA,1.65,0.075818549566208,2,28.5714285714286,19.5,2.78571428571429
"53","C.Okonkwo",2022,"TEN",15,46,32,450,3,69.5652173913043,30,3.06666666666667,22.7835941986184,0.495295526056921,9.78260869565217,14.0625,353,252,3.31382117777264,1.22851585315191,0.297805482746352,10,31.25,97.2,6.48
"54","C.Okonkwo",2023,"TEN",17,77,54,528,1,70.1298701298701,31.0588235294118,4.52941176470588,7.75504169724428,0.100714827236939,6.85714285714286,9.77777777777778,525,260,3.92100739266757,0.978067080003157,0.334946818433248,13,24.0740740740741,113.4,6.67058823529412
"55","C.Okonkwo",2024,"TEN",16,70,52,479,2,74.2857142857143,29.9375,4.375,-8.388308787033,-0.1198329826719,6.84285714285714,9.21153846153846,415,249,3.85469636424377,2.6928565445599,0.288627898299103,7,13.4615384615385,113.6,7.1
"56","C.Otton",2022,"TB",15,72,46,449,2,63.8888888888889,29.9333333333333,4.8,7.3265611966452,0.10175779439785,6.23611111111111,9.76086956521739,431,216,3.41699109652508,1.36871207053705,0.220596130023278,10,21.7391304347826,102.9,6.86
"57","C.Otton",2023,"TB",18,86,60,609,5,69.7674418604651,33.8333333333333,4.77777777777778,16.8407668623695,0.195822870492669,7.08139534883721,10.15,573,302,3.15362880779442,1.42467873231317,0.292289397526662,10,16.6666666666667,150.9,8.38333333333333
"58","C.Otton",2024,"TB",15,89,61,632,4,68.5393258426966,42.1333333333333,5.93333333333333,15.0469091774859,0.16906639525265,7.10112359550562,10.3606557377049,484,330,2.8564372491157,1.62024286482195,0.377808867220453,12,19.672131147541,145.8,9.72
"59","C.Parkinson",2022,"SEA",15,40,28,336,2,70,22.4,2.66666666666667,7.33925155803445,0.183481288950861,8.4,12,313,155,2.67675963870855,1.82473443829225,0.181724898426411,7,25,73.6,4.90666666666667
"60","C.Parkinson",2023,"SEA",14,34,25,247,2,73.5294117647059,17.6428571428571,2.42857142857143,8.38113039895061,0.246503835263253,7.26470588235294,9.88,218,86,2.5607654960772,1.24615052123061,0.166707798271663,5,20,61.7,4.40714285714286
"61","C.Parkinson",2024,"LA",17,53,34,316,2,64.1509433962264,18.5882352941176,3.11764705882353,5.54276691678303,0.104580507863831,5.9622641509434,9.29411764705882,277,168,3.47316892834435,1.63483665156213,0.193923789578959,6,17.6470588235294,77.6,4.56470588235294
"62","C.Stover",2024,"HOU",14,26,19,161,1,73.0769230769231,11.5,1.85714285714286,5.26119208475575,0.202353541721375,6.19230769230769,8.47368421052632,127,113,NA,1.27854875283447,0.112388896030516,3,15.7894736842105,41.1,2.93571428571429
"63","C.Turner",2022,"WAS",5,9,2,23,0,22.2222222222222,4.6,1.8,-6.74938240201811,-0.749931378002012,2.55555555555556,11.5,68,7,NA,0.2875,0.146218677212984,1,50,4.3,0.86
"64","C.Turner",2023,"WAS",7,15,11,120,0,73.3333333333333,17.1428571428571,2.14285714285714,-0.00512866155581748,-0.000341910770387832,8,10.9090909090909,102,50,1.86927617376962,1.02178905750334,0.148348993744451,3,27.2727272727273,23,3.28571428571429
"65","C.Uzomah",2022,"NYJ",12,27,21,232,2,77.7777777777778,19.3333333333333,2.25,11.2493308015983,0.416641881540676,8.59259259259259,11.047619047619,196,105,3.3551300464419,1.45778490274007,0.1478289972768,5,23.8095238095238,56.2,4.68333333333333
"66","C.Uzomah",2023,"NYJ",7,12,8,58,1,66.6666666666667,8.28571428571429,1.71428571428571,-3.38903699922957,-0.282419749935798,4.83333333333333,7.25,64,33,3.6894717524956,2.34319727891156,0.0938125453325189,0,0,19.8,2.82857142857143
"67","C.Woerner",2022,"SF",2,2,0,0,0,0,0,1,-1.41615797951818,-0.708078989759088,0,NA,43,0,NA,0,0.129031962862104,0,NA,0,0
"68","C.Woerner",2023,"SF",3,3,3,32,0,100,10.6666666666667,1,1.60738242219668,0.535794140732226,10.6666666666667,10.6666666666667,12,20,NA,2.10606060606061,0.0662538207654538,1,33.3333333333333,6.2,2.06666666666667
"69","C.Woerner",2024,"ATL",8,12,7,46,0,58.3333333333333,5.75,1.5,-5.70739780773874,-0.475616483978229,3.83333333333333,6.57142857142857,35,21,NA,1.08958333333333,0.110062489968339,0,0,11.6,1.45
"70","D.Allen",2023,"LA",5,13,12,123,1,92.3076923076923,24.6,2.6,12.1830864286167,0.937160494508974,9.46153846153846,10.25,33,93,5.43914095191866,1.66388888888889,0.145001891646857,3,25,30.3,6.06
"71","D.Allen",2024,"LA",7,15,7,52,1,46.6666666666667,7.42857142857143,2.14285714285714,-1.69325861082836,-0.112883907388557,3.46666666666667,7.42857142857143,60,29,4.08584821493175,0.52687969924812,0.108823675114252,1,14.2857142857143,18.2,2.6
"72","D.Arnold",2022,"JAX",10,13,9,135,0,69.2307692307692,13.5,1.3,5.84869649494067,0.449899730380051,10.3846153846154,15,87,70,NA,1.64468137254902,0.0881299574923051,3,33.3333333333333,22.5,2.25
"73","D.Asiasi",2022,"CIN",3,4,2,5,0,50,1.66666666666667,1.33333333333333,-1.46407437778544,-0.366018594446359,1.25,2.5,59,0,NA,0.333333333333333,0.113434102666246,0,0,2.5,0.833333333333333
"74","D.Bellinger",2022,"NYG",13,40,33,289,3,82.5,22.2307692307692,3.07692307692308,10.6096239981998,0.265240599954996,7.225,8.75757575757576,158,159,4.75821122139562,2.63654641579743,0.226996564699497,7,21.2121212121212,86.1,6.62307692307692
"75","D.Bellinger",2023,"NYG",13,28,25,255,0,89.2857142857143,19.6153846153846,2.15384615384615,8.48108833422884,0.302896011936744,9.10714285714286,10.2,130,134,5.19960917742495,2.62381539600098,0.160531901775612,5,20,50.5,3.88461538461538
"76","D.Bellinger",2024,"NYG",7,17,14,125,0,82.3529411764706,17.8571428571429,2.42857142857143,5.34758740878897,0.31456396522288,7.35294117647059,8.92857142857143,69,53,3.1927675478674,2.86488949646844,0.128331639105235,2,14.2857142857143,26.5,3.78571428571429
"77","D.Culp",2024,"TB",2,6,5,88,0,83.3333333333333,44,3,7.84954318283783,1.30825719713964,14.6666666666667,17.6,73,31,NA,1.30260869565217,0.241516222472389,2,40,13.8,6.9
"78","D.Goedert",2022,"PHI",15,87,71,843,4,81.6091954022989,56.2,5.8,54.5408309386276,0.626906102742846,9.68965517241379,11.8732394366197,521,473,3.63644921261374,2.20956021684096,0.426099771247513,15,21.1267605633803,177.3,11.82
"79","D.Goedert",2023,"PHI",15,89,63,613,4,70.7865168539326,40.8666666666667,5.93333333333333,14.4595571792132,0.162466934597901,6.8876404494382,9.73015873015873,482,326,3.17142323700554,1.47851004167715,0.379010766781035,13,20.6349206349206,148.4,9.89333333333333
"80","D.Goedert",2024,"PHI",14,72,59,711,3,81.9444444444444,50.7857142857143,5.14285714285714,32.5883507719167,0.452615982943288,9.875,12.0508474576271,458,386,4.05390456549515,1.26960534843438,0.43575295316852,12,20.3389830508475,149.4,10.6714285714286
"81","D.Holker",2024,"NO",2,4,3,21,0,75,10.5,2,-0.944589482736774,-0.236147370684193,5.25,7,36,13,NA,0.148648648648649,0.120293943764576,0,0,5.1,2.55
"82","D.Kincaid",2023,"BUF",18,102,81,777,3,79.4117647058823,43.1666666666667,5.66666666666667,17.5541418300832,0.172099429706698,7.61764705882353,9.59259259259259,636,358,3.54875455049552,1.57729697428762,0.364349122447324,14,17.283950617284,174.7,9.70555555555556
"83","D.Kincaid",2024,"BUF",16,84,50,519,2,59.5238095238095,32.4375,5.25,14.9300972902054,0.177739253454826,6.17857142857143,10.38,671,296,3.44559705445479,1.30171159862689,0.40294256847135,12,24,113.9,7.11875
"84","D.Knox",2022,"BUF",17,77,56,602,7,72.7272727272727,35.4117647058824,4.52941176470588,22.3063896028769,0.289693371465933,7.81818181818182,10.75,616,216,3.65933077509338,1.3678112368899,0.287755107473667,12,21.4285714285714,158.2,9.30588235294118
"85","D.Knox",2023,"BUF",12,39,24,199,3,61.5384615384615,16.5833333333333,3.25,-10.1255993796279,-0.259630753323793,5.1025641025641,8.29166666666667,271,101,3.8694521325954,1.0909617000727,0.199402318557451,4,16.6666666666667,63.9,5.325
"86","D.Knox",2024,"BUF",17,39,26,356,1,66.6666666666667,20.9411764705882,2.29411764705882,9.90043384989258,0.253857278202374,9.12820512820513,13.6923076923077,385,111,3.52934932271503,0.858790455303883,0.196963857445673,8,30.7692307692308,67.6,3.97647058823529
"87","D.Martin-Robinson",2024,"TEN",2,2,1,6,0,50,3,1,0.269109175424092,0.134554587712046,3,6,0,6,NA,0,0.0461647727272727,0,0,1.6,0.8
"88","D.Njoku",2022,"CLE",14,80,58,628,4,72.5,44.8571428571429,5.71428571428571,24.6575731012328,0.30821966376541,7.85,10.8275862068966,535,332,3.01018953361377,1.58167250335059,0.391795325245122,11,18.9655172413793,142,10.1428571428571
